id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
2081165742,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe/2081165742_zpid/,"Calloway EI Plan, River Pointe : The Highlands of River Pointe",55374,Otsego,MN,45.2308,-93.5307,402990.0,3.0,4.0,2732.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,9
2082743410,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe-villas/2082743410_zpid/,"Brighton EI Plan, River Pointe : The Highlands of River Pointe Villas",55374,Otsego,MN,45.2308,-93.5307,363990.0,2.0,2.0,1649.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,20
2081165746,https://www.zillow.com/community/river-pointe-meadows-of-river-pointe/2081165746_zpid/,"Springfield EI Plan, River Pointe : The Meadows of River Pointe",55374,Otsego,MN,45.2327,-93.5304,364990.0,3.0,4.0,2439.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,21
2081165745,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe/2081165745_zpid/,"McKinley EI Plan, River Pointe   The Highlands of River Pointe",55374,Rogers,MN,45.2308,-93.5307,414990.0,4.0,4.0,2786.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,9
2082743407,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe-villas/2082743407_zpid/,"Barcelona EI Plan, River Pointe : The Highlands of River Pointe Villas",55374,Otsego,MN,45.2308,-93.5307,359990.0,2.0,2.0,1631.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,11
1734466,https://www.zillow.com/homedetails/10120-Hage-Dr-Rogers-MN-55374/1734466_zpid/,10120 Hage Dr,55374,Rogers,MN,45.139548,-93.615925,334999.0,2.0,3.0,1992.0,1978,66733.0,SINGLE_FAMILY,FOR_SALE,21
2081165740,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe/2081165740_zpid/,"Summit EI Plan, River Pointe : The Highlands of River Pointe",55374,Otsego,MN,45.2308,-93.5307,429990.0,4.0,4.0,3026.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,8
54622223,https://www.zillow.com/homedetails/22840-Orchid-Ave-Rogers-MN-55374/54622223_zpid/,22840 Orchid Ave,55374,Rogers,MN,45.205649,-93.569824,359000.0,3.0,4.0,2176.0,1999,16335.0,SINGLE_FAMILY,FOR_SALE,19
2081165738,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe/2081165738_zpid/,"Taylor EI Plan, River Pointe : The Highlands of River Pointe",55374,Otsego,MN,45.2308,-93.5307,399990.0,3.0,4.0,2682.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,10
2081165739,https://www.zillow.com/community/river-pointe-highlands-of-river-pointe/2081165739_zpid/,"Independence EI Plan, River Pointe : The Highlands of River Pointe",55374,Otsego,MN,45.2308,-93.5307,450990.0,5.0,5.0,3200.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,7
1858659,https://www.zillow.com/homedetails/26060-Territorial-Rd-Rogers-MN-55374/1858659_zpid/,26060 Territorial Rd,55374,Rogers,MN,45.19815,-93.610296,430000.0,2.0,4.0,2535.0,1979,87120.0,SINGLE_FAMILY,FOR_SALE,21
2081165750,https://www.zillow.com/community/river-pointe-meadows-of-river-pointe/2081165750_zpid/,"Columbus EI Plan, River Pointe : The Meadows of River Pointe",55374,Otsego,MN,45.2327,-93.5304,349990.0,3.0,4.0,2148.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,17
2081165752,https://www.zillow.com/community/river-pointe-meadows-of-river-pointe/2081165752_zpid/,"Sinclair EI Plan, River Pointe : The Meadows of River Pointe",55374,Otsego,MN,45.2327,-93.5304,374990.0,3.0,4.0,2469.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,22
101678575,https://www.zillow.com/homedetails/24123-Superior-Dr-Rogers-MN-55374/101678575_zpid/,24123 Superior Dr,55374,Rogers,MN,45.202062,-93.586044,442842.0,3.0,4.0,2992.0,2012,13068.0,SINGLE_FAMILY,PRE_FORECLOSURE,0
2081165751,https://www.zillow.com/community/river-pointe-meadows-of-river-pointe/2081165751_zpid/,"Bristol EI Plan, River Pointe : The Meadows of River Pointe",55374,Otsego,MN,45.2327,-93.5304,359990.0,3.0,4.0,2185.0,2020,-1.0,SINGLE_FAMILY,FOR_SALE,21
82651268,https://www.zillow.com/homedetails/22901-Oakdale-Dr-Rogers-MN-55374/82651268_zpid/,22901 Oakdale Dr,55374,Rogers,MN,45.141682,-93.620242,770000.0,2.0,3.0,1779.0,1954,2267733.0,SINGLE_FAMILY,FOR_SALE,14
58624403,https://www.zillow.com/homedetails/20081-Hunters-Rdg-Rogers-MN-55374/58624403_zpid/,20081 Hunters Rdg,55374,Rogers,MN,45.136589,-93.547542,875000.0,4.0,4.0,4253.0,2001,88513.0,SINGLE_FAMILY,FOR_SALE,60
1709464,https://www.zillow.com/homedetails/20275-Hillside-Dr-Rogers-MN-55374/1709464_zpid/,20275 Hillside Dr,55374,Rogers,MN,45.138492,-93.553961,539900.0,4.0,3.0,3377.0,1990,93218.0,SINGLE_FAMILY,FOR_SALE,30
241853829,https://www.zillow.com/homedetails/17077-59th-St-NE-Otsego-MN-55374/241853829_zpid/,17077 59th St NE,55374,Otsego,MN,45.237254,-93.539992,450000.0,4.0,5.0,3541.0,2016,12980.0,SINGLE_FAMILY,FOR_SALE,45
